time,joint_name,joint_state,joint_reference
1721901511.2430959,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07527411025023945, -0.7454986125166734, 2.5165879792428694, -0.2130228975352777, -0.0011466925355536617, 0.00038261914820836296, 0.0003255554924948001, 0.29280847308840663, -0.7906082895359212, 2.40076059317704, -0.01839823826618847, -0.006217037278306137, -0.0003689726768216772, -0.0068175129401701895, 0.03966588125224835, -1.312210389356256, 2.1092997207212623, 1.2728172918943432, 0.0037626679834081855, 0.0078027319235678405, 0.0026667071898991423, -0.2318500440362703, -0.7937828964639886, 2.172279773846192, 0.10796762495658996, -0.001755515520962092, 0.01039365209408416, -0.006157946730175112","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.2639022,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07478615455270265, -0.7456123101630574, 2.5168230549949833, -0.21308040340778422, -0.0011492958066385839, 0.0005059661283874917, 0.00032397524573823944, 0.2920738507109242, -0.790144496506537, 2.4000107543486617, -0.018356816681513344, -0.006291768919245655, -0.00046042926265332795, -0.006838384130883668, 0.03969625810398458, -1.3168525295173268, 2.1103086186395057, 1.2723936090599093, 0.003779154354299763, 0.006151268464740234, 0.0026510703921633905, -0.23227351448802747, -0.7933431587943165, 2.172391409777255, 0.10802299166729146, -0.0018049223599518882, 0.0103923385679483, -0.006181817145828106","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.2963822,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0742795586207361, -0.7456851528250521, 2.516891910167571, -0.2130858634368744, -0.0011253067757781565, 0.0005956686661834354, 0.00031944828709029593, 0.29132829644865765, -0.7896984437931174, 2.399237691811024, -0.018331348876261977, -0.006364856149845721, -0.0005431472092043421, -0.006867738270564416, 0.03972828271924733, -1.321981090170425, 2.111254183460396, 1.2713278430186374, 0.003812219381730486, 0.006027035601763764, 0.0026457504413635036, -0.23266762038044586, -0.7930418788132281, 2.1725448749756318, 0.10813750815482326, -0.0018740525185485524, 0.010333184325704181, -0.00620771317092661","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.3091736,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08759791859660382, -0.7272325255447187, 2.506549659421818, -0.21228952792623623, 0.0008781600943370549, -0.0004982149167478411, 0.00032059141066920205, 0.2998373309856186, -0.7911764598955315, 2.411577767787797, -0.017823590120203292, -0.00790622114420092, -0.0003805971295021138, -0.0063589442263563, 0.03943036438881187, -1.2050042906475742, 2.085428876872829, 1.2274300103944684, 0.002908218617433178, 0.008181479346032638, 0.002852949233487223, -0.22799055873422436, -0.8065642631546526, 2.1702430298543405, 0.10517907311921437, -0.004347610811598734, 0.008662245987755668, -0.007989727790914891","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.318617,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07376770553071932, -0.745784318546912, 2.5171204364494884, -0.21310817509270752, -0.0011152705660881779, 0.0007057716005238746, 0.00031274818456594744, 0.2908028961340676, -0.7891958343199708, 2.3984197977873443, -0.018307696495311276, -0.006432117277212157, -0.0005710710562647492, -0.00689809352605586, 0.039754425322581, -1.3263426029154992, 2.11130899963171, 1.2712179424560883, 0.0037764228096239805, 0.0054536242486511455, 0.0026285246341153368, -0.23313864962292374, -0.7926995618001644, 2.172718040768064, 0.10813617268595355, -0.0019522489746641725, 0.010331985630040563, -0.006235452466929914","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.3445861,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07327918516403198, -0.7455238793937893, 2.5171331614032297, -0.21313090492218745, -0.0010911614641786471, 0.0007886204268894303, 0.00030590877831215835, 0.2902733809369664, -0.788731950369419, 2.39760942146361, -0.018289840169134486, -0.006498296422138949, -0.0005839763562667244, -0.006930489502233073, 0.03978143861146233, -1.3311302093017954, 2.11172691408731, 1.27099683380961, 0.0038073276924039945, 0.005334451133502505, 0.0026245947382506074, -0.23358143983172308, -0.792501790774863, 2.172969335404982, 0.10817784010900144, -0.0020442329128158576, 0.010274780662816951, -0.006266578324236605","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.3648329,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07281829781049165, -0.7449625211756574, 2.5171071436045445, -0.2131827816629288, -0.0010814402711156745, 0.0008214852323940036, 0.000294607245960421, 0.2897960963907096, -0.7883122221435368, 2.3967968266735156, -0.018271822414861916, -0.006568487047845295, -0.0005590848986907204, -0.006963764221540103, 0.039808647138957376, -1.3362029717528259, 2.1119880031146074, 1.2708074038921797, 0.0038445086649012694, 0.0052351709632523225, 0.0026196911924962762, -0.23402464293704295, -0.7923983142858733, 2.1732586709979174, 0.1082095350486405, -0.0021615296928629846, 0.01022485079012192, -0.006302170140262575","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.3842778,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07237537182941267, -0.7447047915802019, 2.517204920495617, -0.2132054551636271, -0.0010862508954732064, 0.0009299552838006875, 0.0002920566716007045, 0.2895508574018315, -0.7878763716251402, 2.3959703830988275, -0.01824683069780253, -0.006627155411260688, -0.00047941160962228224, -0.006995520051439996, 0.03982857416671948, -1.3405818242510605, 2.111805675565993, 1.270690837125489, 0.0037235958805474922, 0.005143107811650616, 0.0026062875619636827, -0.23455736588661846, -0.7922131593099069, 2.173515619503771, 0.1081919084610874, -0.0022838105709261924, 0.01020163602584212, -0.006341914262542048","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.4057133,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07201643950419534, -0.744218254669053, 2.5172193841354122, -0.21323932599394002, -0.0010815783648290278, 0.0009983151904684462, 0.00029088842163105255, 0.2892954568325319, -0.7875062862183917, 2.3951773233143516, -0.01821994112460157, -0.00667674370624205, -0.0003965465990161121, -0.007033592561963786, 0.03985144263588314, -1.3453289951141123, 2.111926651908691, 1.270323677699233, 0.003744536257077158, 0.005078766961669423, 0.0025935958369593948, -0.23507906531314315, -0.792132778672455, 2.173859923097771, 0.10818356083652958, -0.0024166683814073053, 0.010145615960739818, -0.0063878996052650905","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.407439,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08759791859660382, -0.7272325255447187, 2.506549659421818, -0.21228952792623623, 0.0008781600943370549, -0.0004982149167478411, 0.00032059141066920205, 0.2998373309856186, -0.7911764598955315, 2.411577767787797, -0.017823590120203292, -0.00790622114420092, -0.0003805971295021138, -0.0063589442263563, 0.03943036438881187, -1.2050042906475742, 2.085428876872829, 1.2274300103944684, 0.002908218617433178, 0.008181479346032638, 0.002852949233487223, -0.22799055873422436, -0.8065642631546526, 2.1702430298543405, 0.10517907311921437, -0.004347610811598734, 0.008662245987755668, -0.007989727790914891","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.426156,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07175752770127719, -0.7435060318123963, 2.517193312270358, -0.21328847660050432, -0.0010894435602075703, 0.0010222286964474137, 0.0002888018150546401, 0.28909030038037997, -0.7871960118026138, 2.3944047759512976, -0.018186784127898648, -0.006724699242449006, -0.00030195285070000466, -0.007069125708978774, 0.039872459857288156, -1.3503333383569007, 2.112030990330032, 1.2698678913607306, 0.0037690379449610845, 0.005024268698961443, 0.0025785068514636578, -0.23560095175273243, -0.7921232356140173, 2.174235141760887, 0.10817864827857804, -0.0025706984904303454, 0.010092115006207436, -0.00644097422933676","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.446588,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07149428567760907, -0.7431474399482259, 2.5172869133558766, -0.2133013448285057, -0.0011083622695249318, 0.0011192648535027772, 0.0003004482883826043, 0.289099925653157, -0.7868697079342368, 2.3936140105216115, -0.018149553976908983, -0.006756953802357302, -0.0002092220866316552, -0.0070968855674244935, 0.03988773855079675, -1.3546231118088023, 2.111323701788658, 1.2697742659610132, 0.003558583967381068, 0.0049892245437712646, 0.0025603464883765525, -0.23621877592865115, -0.7920078455336856, 2.1745399205904548, 0.10815936920730707, -0.0026934581692970028, 0.010025424481659329, -0.006882779416185869","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.4799159,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07125075362844946, -0.7425619824639824, 2.5172871627013294, -0.2133298277629292, -0.001118977860853576, 0.0011702643143864933, 0.00030110862403898153, 0.289069271319339, -0.7866170116760829, 2.3928572331634257, -0.01811465158753567, -0.006778559537949036, 0.00024823155435615973, -0.007123982762268, 0.03990179144969552, -1.3592779342122512, 2.1114528491243103, 1.2690827431757246, 0.003583720557903902, 0.004922403518471619, 0.0025454478475523956, -0.23681858993271465, -0.791983227912672, 2.174896642245937, 0.10814117945370683, -0.0028089889825384518, 0.009987245754404128, -0.007345921009674683","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.501356,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07101454186757916, -0.7417878046199213, 2.517252922393471, -0.213375350903946, -0.0011419054811607765, 0.0011791910091023539, 0.0002993731832736657, 0.28904541070663203, -0.7864137480350522, 2.3921260065276684, -0.018077558231840207, -0.006798134761904606, 0.00037180747508802625, -0.007148442608963634, 0.03991550242612085, -1.3642418002518397, 2.11061811416371, 1.2692757599932971, 0.003568390031590596, 0.004804315280968474, 0.002537243985170079, -0.23743453223254907, -0.7920359381739726, 2.175294492169069, 0.10812318422785161, -0.002933605736034295, 0.009970365038730833, -0.0078951391660258","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.5075085,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.08759791859660382, -0.7272325255447187, 2.506549659421818, -0.21228952792623623, 0.0008781600943370549, -0.0004982149167478411, 0.00032059141066920205, 0.2998373309856186, -0.7911764598955315, 2.411577767787797, -0.017823590120203292, -0.00790622114420092, -0.0003805971295021138, -0.0063589442263563, 0.03943036438881187, -1.2050042906475742, 2.085428876872829, 1.2274300103944684, 0.002908218617433178, 0.008181479346032638, 0.002852949233487223, -0.22799055873422436, -0.8065642631546526, 2.1702430298543405, 0.10517907311921437, -0.004347610811598734, 0.008662245987755668, -0.007989727790914891","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.5217488,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07078520471062877, -0.7408671520059871, 2.517189565475416, -0.21343588452754947, -0.0011548634539391145, 0.0011734245256054265, 0.00030195707971358843, 0.2890462268525962, -0.7862655356993473, 2.391420495662956, -0.018040566469641917, -0.006816705272255419, 0.0005038756050605997, -0.00717278076485961, 0.03992375354742972, -1.3694697176905066, 2.109812206336642, 1.2695273017827793, 0.0036053956643193885, 0.004695493544702778, 0.002525785646925627, -0.2380851327615554, -0.7922045889350056, 2.175742638581042, 0.108106831507639, -0.003063324239251486, 0.009967535697258612, -0.00852596910319825","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.5463986,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07056257032663016, -0.7403511341356896, 2.5172610096604036, -0.2134406831430864, -0.0011576376956785595, 0.0012224953182258247, 0.0003038100159837853, 0.289130747003723, -0.7860780471450077, 2.3907031341859444, -0.0180013059376396, -0.00682414548606225, 0.0006405704378025234, -0.007194840231052879, 0.03993460576114405, -1.3738076359927458, 2.108847356002986, 1.2694002308976478, 0.0033769771566660722, 0.004598987811072597, 0.002516347479359027, -0.23886722731954269, -0.7921591223417597, 2.1760967007145045, 0.10808101540557757, -0.0031745652598100804, 0.009970232464293183, -0.00921071265955753","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.5659354,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07035219006543603, -0.739645822786561, 2.517231068931652, -0.2134599423221859, -0.0011609425451979405, 0.001214165833756553, 0.0003007721547110265, 0.28917202756194715, -0.7859907745657484, 2.390063557660307, -0.01796067045801486, -0.006815838880180003, 0.0007318344488433937, -0.007194531539333582, 0.03994063462049624, -1.3785614918055398, 2.107775645777359, 1.2698044547943166, 0.003391650145541547, 0.0043620655492579985, 0.0025146131582651776, -0.2396388805653773, -0.792196483736415, 2.176525519672822, 0.1080720501085537, -0.003278016538081019, 0.00995232930760448, -0.009805078652517452","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.5878055,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.07014306124872949, -0.7388042388271288, 2.517176148083662, -0.2134943696307703, -0.0011594961902083867, 0.0011728676088988976, 0.0002962751539197228, 0.2892004392346852, -0.7859807388332003, 2.389467439549275, -0.017918848067550286, -0.006683227308094786, 0.0008240379979058687, -0.007214079714707111, 0.0399483111510337, -1.3833836049661539, 2.1068747511403956, 1.2696936764499949, 0.0033759081927868806, 0.004208811312429894, 0.0025194789047038313, -0.24042175856072578, -0.7923275359602631, 2.177020604698088, 0.10809525601318537, -0.0033854934220745037, 0.00991301820047763, -0.01037223099824125","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
1721901511.6091611,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.06993908722375419, -0.737582304379953, 2.5168423469511723, -0.21349878183921067, -0.0011550659433821053, 0.001145173873615235, 0.00029101117991992, 0.28922095581379814, -0.7860262680569479, 2.3888799105454037, -0.017876396744371803, -0.006489137018138358, 0.000920726831314056, -0.007232798838725074, 0.03995248128321105, -1.3884359352588458, 2.105894879260319, 1.2698145567999797, 0.003390337384303166, 0.003967943109619121, 0.002530974912899886, -0.24121811045483543, -0.7924981173417063, 2.177498816857236, 0.108121902546225, -0.003501332662727563, 0.00988987832482291, -0.010980447889096467","-0.09919384446811524,-0.7341084973781548,2.516288995722753,-0.211382552671052,0.0,0.0,0.0,0.2537730689564818,-0.7643003621464965,2.35253186557591,-0.0174335577558673,0.0,0.0,0.0,0.06095434709045826,-1.5594062381406688,1.8722730052285557,1.2579311785856597,0.0,0.0,0.0,-0.21929355399591927,-0.7562244214601819,2.2173825830626477,0.10963978407108055,0.0,0.0,0.0"
