time,joint_name,joint_state,joint_reference,joint_torque
1734689146.1325676,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5063221222437733, -0.23027395280562946, 1.53173425168975, 0.45910489052584413, -0.3370764642050412, -0.2557817307530561, -0.08863585694691434, 0.5448925808501253, -0.24330072411114134, 1.4454494341987658, 0.3014671712726198, 0.06169170373106514, -0.01729415167898285, 0.00412481622149663, 0.3105895014946203, -0.20665765360477906, 1.5129392230047651, 0.40411757172883345, -0.6088857169738393, -0.1340195345589228, -0.22970548541395797, 0.47468160562226913, -0.18133650703340365, 1.7584074801688825, 0.4561063630371507, -0.21742415170480012, -0.4409674398111756, -0.06817641126501517","0.0,-1.5848287890051074,2.293917008379862,0.8616417333958544,0.0,0.0,0.0,0.0,-1.5848287890051074,2.293917008379862,0.8616417333958544,0.0,0.0,0.0,0.0,-1.5848287890051074,2.293917008379862,0.8616417333958544,0.0,0.0,0.0,0.0,-1.5848287890051074,2.293917008379862,0.8616417333958544,0.0,0.0,0.0","0.833828109121202,1.0327545121947335,-0.28902820713709815,-0.9886797570692265,-0.008807022595197065,1.0192921100035002,1.0400437145831474,0.8491753613906908,-1.0028300965644341,-0.9246193899063724,-4.209115459455459e-05,-0.9982686510032398,1.0213200793239263,-1.0074287631577035,1.0247302804916552,-1.0053078245175193,1.0240491105170373,0.8810158006905955,-0.928012378327492,0.8318141969563307,-0.9338667230134551,0.0,-0.011389492567732914,-0.9260633867212775,-0.9863919110313729,-0.015071714429899446,-1.002041369353692,0.8482601153305099"
1734689146.21659,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0,0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0,0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0,0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0","0.8824258324607517,0.8341113092451173,-0.9289059196323058,0.0,-1.0011898722336974,-1.0048713778900338,-0.007496056242549445,1.0218285826843503,0.8484129683111503,-0.9308367401263572,0.0,-0.28900848557964276,-1.0361184535196002,-9.361883326457488e-06,1.025566396376055,0.8485819857621524,-0.9312898896988291,1.0389058808155356,-1.0068399471406044,-0.9949129969853193,-0.013890628873038015,0.0,0.8324959976213,-0.9341967848919245,0.0,-0.9951458107082564,-1.0182698546808624,-0.006630766083977536"
1734689146.2333682,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0,0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0,0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0,0.0,-1.584826708480382,2.293915271772603,0.8616430083570297,0.0,0.0,0.0","0.8341113092451173,0.0,-0.28900848557964276,-1.0048713778900338,-0.006630766083977536,0.0,0.0,0.8484129683111503,-1.0361184535196002,-0.9289059196323058,-9.361883326457488e-06,-0.9951458107082564,1.0218285826843503,-0.9949129969853193,1.025566396376055,-1.0011898722336974,0.0,0.8824258324607517,-0.9341967848919245,0.8324959976213,-0.9312898896988291,1.0389058808155356,-0.007496056242549445,-0.9308367401263572,-1.0182698546808624,-0.013890628873038015,-1.0068399471406044,0.8485819857621524"
1734689146.3335366,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0,0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0,0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0,0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0","0.8341113092451173,0.0,-0.28900848557964276,-1.0048713778900338,-0.006630766083977536,0.0,0.0,0.8484129683111503,-1.0361184535196002,-0.9289059196323058,-9.361883326457488e-06,-0.9951458107082564,1.0218285826843503,-0.9949129969853193,1.025566396376055,-1.0011898722336974,0.0,0.8824258324607517,-0.9341967848919245,0.8324959976213,-0.9312898896988291,1.0389058808155356,-0.007496056242549445,-0.9308367401263572,-1.0182698546808624,-0.013890628873038015,-1.0068399471406044,0.8485819857621524"
1734689146.3371801,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5999076437750812, -0.25545873965818355, 1.499669556214796, 0.549331027800326, -0.3730850750843038, -0.26868169275109377, -0.10956036637166555, 0.641729413008723, -0.25004200589730186, 1.3978003262688414, 0.39079300244298043, 0.055720338509991585, -0.050582303338845946, 0.005781523320149695, 0.3940746021088213, -0.21457100418442732, 1.4719563068498482, 0.4802684413750722, -0.6600112325828533, -0.16120513106132872, -0.2574613040703033, 0.5743612924257224, -0.20748314906970933, 1.7505692171719733, 0.5185153014755066, -0.23467931632890426, -0.4737317994283936, -0.08429050218277645","0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0,0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0,0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0,0.0,-1.5848246279580134,2.293913535164037,0.8616442833218683,0.0,0.0,0.0","0.8811658899321768,0.8345099053429412,-0.9252435157587223,1.0403610147015385,-1.0056032065110097,-0.9886646251293433,-0.011319565460602077,1.020555555142951,0.849290444155021,-0.9259081176088617,1.033049512827307,-0.28894787706002933,-1.0053504518443017,-2.09158537739107e-05,1.024892133497722,0.8483282767981201,-0.9343285455006947,0.0,-1.0033607492271515,-1.0069492058517244,-0.01631569656146356,1.0240590165059833,0.8319118204228815,-0.9288201857147551,1.0210550488707593,-0.9998626688098801,-0.9853044495898386,-0.00865573495782954"
1734689146.432373,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0,0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0,0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0,0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0","0.8345099053429412,1.033049512827307,-0.28894787706002933,-0.9886646251293433,-0.00865573495782954,1.0210550488707593,1.0403610147015385,0.849290444155021,-1.0053504518443017,-0.9252435157587223,-2.09158537739107e-05,-0.9998626688098801,1.020555555142951,-1.0069492058517244,1.024892133497722,-1.0056032065110097,1.0240590165059833,0.8811658899321768,-0.9288201857147551,0.8319118204228815,-0.9343285455006947,0.0,-0.011319565460602077,-0.9259081176088617,-0.9853044495898386,-0.01631569656146356,-1.0033607492271515,0.8483282767981201"
1734689146.4356618,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6046301761010078, -0.25658543581563276, 1.4979193616931994, 0.5534093511885718, -0.3746901995419689, -0.2685754846866608, -0.11068304272429508, 0.6465122906588858, -0.2505118300630995, 1.3955657913466624, 0.3937696715226071, 0.05575579441551248, -0.05082901800187045, 0.005780571809235191, 0.3982091527742595, -0.21461177397986564, 1.4689089222577136, 0.4864703949850302, -0.6622584209011215, -0.1638351621326164, -0.2574482809302765, 0.579197399355035, -0.2086003093797295, 1.7500156571635124, 0.5206970528226691, -0.2354940564293475, -0.4738249525995757, -0.08519879889664672","0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0,0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0,0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0,0.0,-1.5848225474380013,2.2939117985541637,0.8616455582903706,0.0,0.0,0.0","0.8826199627487719,0.8347589238613284,-0.92952196984188,0.0,-1.0014286543368314,-1.0044594214094442,-0.0073139864903799465,1.0211327276897457,0.8479315903194844,-0.9299300993152753,0.0,-0.28905818238158804,-1.0348539846376172,-1.280888278742287e-05,1.0258805012283407,0.8485219234841016,-0.9317510463110755,1.0386666226459427,-1.0079313149117268,-0.9948328714593826,-0.02050943694960161,0.0,0.8327262887166826,-0.935075577832787,0.0,-0.9965145597786559,-1.0172917224517242,-0.006280934557432445"
1734689146.5326831,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0,0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0,0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0,0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0","0.8347589238613284,0.0,-0.28905818238158804,-1.0044594214094442,-0.006280934557432445,0.0,0.0,0.8479315903194844,-1.0348539846376172,-0.92952196984188,-1.280888278742287e-05,-0.9965145597786559,1.0211327276897457,-0.9948328714593826,1.0258805012283407,-1.0014286543368314,0.0,0.8826199627487719,-0.935075577832787,0.8327262887166826,-0.9317510463110755,1.0386666226459427,-0.0073139864903799465,-0.9299300993152753,-1.0172917224517242,-0.02050943694960161,-1.0079313149117268,0.8485219234841016"
1734689146.5414765,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6094950402220372, -0.2576406867094283, 1.495716509799042, 0.5595565971487648, -0.37584562482221795, -0.2700420682170588, -0.11135283162145626, 0.6513163226783272, -0.25082269414373126, 1.3925788048409515, 0.40121429112849416, 0.055754801257913655, -0.05614797167050156, 0.005779487900103852, 0.4023819091059373, -0.21471275524651734, 1.466062838532042, 0.48956493986446237, -0.6669069636633793, -0.16374077209901117, -0.262028207883338, 0.5843145618591921, -0.20951223405992536, 1.7488272883442733, 0.5269076057788391, -0.2355034407578902, -0.4786559338125942, -0.08621990606400409","0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0,0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0,0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0,0.0,-1.5848204669203458,2.2939100619429835,0.8616468332625367,0.0,0.0,0.0","0.8814157285801162,0.834903827505186,-0.9257784705507711,1.0408286847242838,-1.0056241072217547,-0.9886900658644266,-0.010906105166968435,1.0200838198897164,0.8486383603419283,-0.9251267807644445,1.0297623321116651,-0.2886907143930971,-1.0016168019377516,-1.201285777115535e-05,1.0253911238652853,0.8507292545960993,-0.9374600748703262,0.0,-1.0030589182314136,-1.0208974900291181,0.0001307543994778193,1.024038042202741,0.8319683117818687,-0.9296262644145562,1.0227839656300701,-1.0011283843073295,-0.9844031790747129,-0.00828229583988676"
1734689146.6347249,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0,0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0,0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0,0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0","0.834903827505186,1.0297623321116651,-0.2886907143930971,-0.9886900658644266,-0.00828229583988676,1.0227839656300701,1.0408286847242838,0.8486383603419283,-1.0016168019377516,-0.9257784705507711,-1.201285777115535e-05,-1.0011283843073295,1.0200838198897164,-1.0208974900291181,1.0253911238652853,-1.0056241072217547,1.024038042202741,0.8814157285801162,-0.9296262644145562,0.8319683117818687,-0.9374600748703262,0.0,-0.010906105166968435,-0.9251267807644445,-0.9844031790747129,0.0001307543994778193,-1.0030589182314136,0.8507292545960993"
1734689146.665031,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6142201217376417, -0.2587015921236562, 1.4939054544240378, 0.5636732422565016, -0.37745698162138464, -0.2699372264647586, -0.11242976201448229, 0.6559938483346848, -0.25130678957809405, 1.3904080049592569, 0.4011725881636936, 0.05576664928297159, -0.052228084079162684, 0.005276426522869748, 0.4064222906377264, -0.21502855041215785, 1.4634211233804129, 0.49381485443227735, -0.6701166018837412, -0.16390827074080505, -0.26463497393352853, 0.589187219965428, -0.2105366738185097, 1.7483378389963047, 0.5287621384013672, -0.23625184462955318, -0.4788699751633603, -0.0873800870453767","0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0,0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0,0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0,0.0,-1.584818386405047,2.2939083253304964,0.8616481082383665,0.0,0.0,0.0","0.8827398739931329,0.8355060031380563,-0.9302500342185333,0.0,-1.0013504405354294,-1.0044091694456185,-0.006703953021548978,1.0201892313379983,0.850211420487678,-0.9326227983924572,0.0,-0.2890542465295615,0.0,-6.685416782252762e-06,1.0252746776533568,0.8505601684868703,-0.9345555294026615,1.0341468720689342,-1.0181429457608824,-0.9946856079280758,-0.033401201504925794,0.0,0.8341980278785269,-0.9363525910603512,0.0,-0.9938569063757843,-1.0307746394975494,-0.00020552489196607794"
1734689146.7343464,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0,0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0,0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0,0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0","0.8355060031380563,0.0,-0.2890542465295615,-1.0044091694456185,-0.00020552489196607794,0.0,0.0,0.850211420487678,0.0,-0.9302500342185333,-6.685416782252762e-06,-0.9938569063757843,1.0201892313379983,-0.9946856079280758,1.0252746776533568,-1.0013504405354294,0.0,0.8827398739931329,-0.9363525910603512,0.8341980278785269,-0.9345555294026615,1.0341468720689342,-0.006703953021548978,-0.9326227983924572,-1.0307746394975494,-0.033401201504925794,-1.0181429457608824,0.8505601684868703"
1734689146.766366,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6191540828349495, -0.2597502075992031, 1.491647118200028, 0.5698802110841417, -0.3786026806668845, -0.27141201151897576, -0.11306248560592103, 0.6608447467669327, -0.25149536477644485, 1.387419516076898, 0.4065642266407581, 0.05578612340204714, -0.05408129586382593, 0.0043717367173892185, 0.41085825217289695, -0.21535336453734732, 1.4607805823028661, 0.49799568930632354, -0.6732221035247008, -0.16464366571773326, -0.2679461357965529, 0.5943793248698208, -0.21144890194521793, 1.74722111041363, 0.5342157086988948, -0.23636575280838557, -0.4828389633890646, -0.0884019647783969","0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0,0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0,0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0,0.0,-1.5848163058921048,2.2939065887167027,0.8616493832178591,0.0,0.0,0.0","0.8813783277470781,0.8356212816617922,-0.92640222192607,1.0411752464164443,-1.0057675673804636,-0.9886886275210809,-0.01053725058605854,1.0187246830245957,0.8497063700096362,-0.9242167633397903,1.0112263678432123,-0.28874672030227394,-0.9821084234866623,-0.0033880627454487768,1.024264754298953,0.8500237711967957,-0.9365507970030956,1.0473723540334374,-1.0092904697871918,-1.0009296979748892,-0.021977935659768803,1.0242805632950538,0.8328557462955097,-0.9289540662069601,1.0196160236433958,-1.000567537386333,-0.9857829174391903,-0.01096464086743475"
1734689146.833741,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0,0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0,0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0,0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0","0.8356212816617922,1.0112263678432123,-0.28874672030227394,-0.9886886275210809,-0.01096464086743475,1.0196160236433958,1.0411752464164443,0.8497063700096362,-0.9821084234866623,-0.92640222192607,-0.0033880627454487768,-1.000567537386333,1.0187246830245957,-1.0009296979748892,1.024264754298953,-1.0057675673804636,1.0242805632950538,0.8813783277470781,-0.9289540662069601,0.8328557462955097,-0.9365507970030956,1.0473723540334374,-0.01053725058605854,-0.9242167633397903,-0.9857829174391903,-0.021977935659768803,-1.0092904697871918,0.8500237711967957"
1734689146.9006195,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6239689017313363, -0.2608369624963691, 1.489786852933472, 0.5740720880292169, -0.38019914763517004, -0.2713094504891771, -0.11410599533166454, 0.6656605777406321, -0.2520433351517477, 1.3849919323212774, 0.40968054818872535, 0.05577542454196305, -0.05403996064754768, 0.0043721552317510515, 0.4152027206629505, -0.21548106099021336, 1.4579075249136109, 0.5034447386809573, -0.6753162849334942, -0.16671294948293003, -0.2679290259606182, 0.599384299395803, -0.2125059368274833, 1.74676051640626, 0.5359698625734213, -0.23682622390477803, -0.48313737893772224, -0.08959945971975536","0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0,0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0,0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0,0.0,-1.5848142253815192,2.2939048521016017,0.8616506582010159,0.0,0.0,0.0","0.8835070777967514,0.8356074543357221,-0.9308274401553095,0.0,-1.0012457383576414,-1.0044757372309956,-0.006349134335996043,1.020614512314265,0.8513977488196104,-0.9327913999570518,0.0,-0.28891268021947414,-1.0178110050729539,-0.009044925021633008,1.028315059632698,0.8480706380294222,-0.9336983249449664,1.0437763481587594,-1.0103044548907043,-1.0034589559802216,-0.031612294471033774,0.0,0.8341875320516605,-0.9354676025546528,0.0,-0.9940511522765556,-1.0233834136237363,-0.008714160133045747"
