time,joint_name,joint_state,joint_reference
1721902900.4674995,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0017884702109931538, -0.7630558362202144, 2.198576987873402, 0.17488466953407666, -0.0006863497763518467, 0.0004374157600706141, 0.0013791467987251949, -0.08259037221293397, -0.7739907789885097, 2.3088307555033616, 0.03110966959871142, -0.004472971430250716, 0.0010547856760627639, 0.004514805323211135, -0.0010229617281192205, -0.7760685656976021, 2.4433651231997704, -0.1544695917140846, -0.0008974638042547056, 0.0017032283709603746, 0.0013707139027054893, 0.07749278684266958, -0.7731098632938354, 2.3084117103640835, 0.03441837291293659, 0.005064589595096258, 0.0011895665692023272, 0.0008331422111975684","-0.001511718202550637,-0.7422890982969131,2.132670240879755,0.18025491522656845,0.0,0.0,0.0,-0.188695365031918,-0.7635910082931396,2.297306828982499,0.03692023712005055,0.0,0.0,0.0,0.002223793094246332,-0.7466945891600878,2.4788539172377764,-0.16152327026827873,0.0,0.0,0.0,0.1880332211338544,-0.763426892683223,2.294071733208748,0.03999121728388477,0.0,0.0,0.0"
1721902900.4934864,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0017699316841408574, -0.76270275372719, 2.194900428885541, 0.1759309649379448, -0.0007414026861773948, 0.000586778529938492, 0.001373967990610403, -0.08577160588300359, -0.7738791036695538, 2.307932768011046, 0.03200613529991703, -0.00445902550603261, 0.001112389759625465, 0.004506079569093657, -0.0010329649073392844, -0.7735972903345001, 2.4456479594992917, -0.15614178194924655, -0.0009041410661358995, -0.00017107379940028977, 0.001352612920786811, 0.08075963755181359, -0.7729010896486432, 2.3074175956510974, 0.03543143615843025, 0.005048150491419712, 0.0012443175818726004, 0.0008413495684278516","-0.0015277576476595777,-0.7418266237590906,2.1303178451593707,0.18214483640913004,0.0,0.0,0.0,-0.191030831025926,-0.763571588038279,2.29691090720493,0.0372967386427594,0.0,0.0,0.0,0.0022586759427185494,-0.7461223292885617,2.480875857620582,-0.16411747052261028,0.0,0.0,0.0,0.19035242386602802,-0.7634038339029964,2.293635769178003,0.040404122534403175,0.0,0.0,0.0"
1721902900.5103831,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.001779619077826311, -0.7791256468875698, 2.2326673447533736, 0.16419516880891738, -0.0007806357244497519, 0.005323760436852787, 0.0013065588906053804, -0.0609233190791727, -0.7769428744218958, 2.315051734177443, 0.027817855042176376, -0.00468438758934564, 0.0008735040283047724, 0.004599434517052359, -0.0008853543840734446, -0.7726468810245128, 2.4182611021439673, -0.13880237281102392, -0.0008487883181258482, -0.006009455152947929, 0.0018611039840594756, 0.05538503026161479, -0.7760896313102545, 2.3149005654842316, 0.0313466805870144, 0.005501884966758297, 0.0008287039876435642, 0.0007594867493141422","-0.0015437323423099208,-0.7413600742422979,2.127963354241365,0.184032777810343,0.0,0.0,0.0,-0.191030831025926,-0.763571588038279,2.29691090720493,0.0372967386427594,0.0,0.0,0.0,0.0022586759427185494,-0.7461223292885617,2.480875857620582,-0.16411747052261028,0.0,0.0,0.0,0.19035242386602802,-0.7634038339029964,2.293635769178003,0.040404122534403175,0.0,0.0,0.0"
1721902900.5231457,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0017531825296988046, -0.7623748644276684, 2.1912733964396445, 0.17677193351513942, -0.0008069640684293944, 0.0007217443830125347, 0.0013667930265457429, -0.08907252787912334, -0.7737912410562098, 2.307073733043037, 0.03278987806662137, -0.004455340139091213, 0.0011742571267348012, 0.0044956346651297, -0.001040646198760875, -0.7708276793701323, 2.4478550299925423, -0.15799958443515116, -0.0009121925150017418, -0.001820411034332281, 0.0013393696173586989, 0.08411051318861418, -0.772697807064425, 2.306470658113641, 0.03627552145995416, 0.00503827843045368, 0.001265295087856444, 0.0008418599646713432","-0.0015437323423099208,-0.7413600742422979,2.127963354241365,0.184032777810343,0.0,0.0,0.0,-0.19336429575693376,-0.7635517264760397,2.296509854315783,0.03767792996966701,0.0,0.0,0.0,0.002293768022467466,-0.7455394980046006,2.482895367709103,-0.1667198118950921,0.0,0.0,0.0,0.19266945031687246,-0.7633802789151949,2.293194707104922,0.04082162961968283,0.0,0.0,0.0"
1721902900.5537167,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0017355588231993124, -0.7620246380616145, 2.1881595441560915, 0.1769367947986904, -0.0008353035025479016, 0.0009345228422024121, 0.0013772406260565973, -0.09244355164080353, -0.7736823902800438, 2.306252084183802, 0.033390862603482674, -0.004456224353204696, 0.0012148733658170485, 0.004484762268290865, -0.0010463301694381144, -0.767944195681908, 2.4499455652495783, -0.15967282807797467, -0.0009196673311846482, -0.0032503042096063695, 0.001328224959614488, 0.08750522948334005, -0.7724671979019151, 2.3055862497166277, 0.03685451742331303, 0.005033712420787317, 0.001267128298310105, 0.0008430283293936469","-0.0015596426777953999,-0.7408894663535641,2.125606764325712,0.18591875983726203,0.0,0.0,0.0,-0.1956957364173723,-0.7635314167917735,2.296103674391023,0.03806380021016054,0.0,0.0,0.0,0.0023290712215578934,-0.7449460148879059,2.4849124367165256,-0.16933036401920987,0.0,0.0,0.0,0.19498427870501844,-0.7633562204557318,2.29274855140538,0.04124372685976185,0.0,0.0,0.0"
1721902900.5806873,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0017152266916902192, -0.7616657442115535, 2.184986071725314, 0.17707976764307976, -0.0008393479178501195, 0.001163643337632081, 0.001387767237232218, -0.09583040900826845, -0.7735436490601124, 2.3055020209271895, 0.033688402337382684, -0.004457833458970661, 0.0012618815904890113, 0.0044761168926577, -0.0010512798807242874, -0.7651073229971663, 2.451889420346971, -0.16091173050601348, -0.000926167369512676, -0.004374328943265837, 0.0013198798602154227, 0.09091902917929406, -0.7722145767917601, 2.3049398352434096, 0.036918924161869704, 0.00503640137707162, 0.00130887150680703, 0.0008511864222908727","-0.0015754890422633137,-0.7404148165264339,2.1232480715540385,0.1878028027818055,0.0,0.0,0.0,-0.19802513032723745,-0.7635106521100683,2.295692371551158,0.03845433836832024,0.0,0.0,0.0,0.0023645874508388585,-0.7443417987350264,2.4869270536846546,-0.17194919714021806,0.0,0.0,0.0,0.19729688738462672,-0.7633316512074435,2.2922973065372303,0.04167040247962328,0.0,0.0,0.0"
1721902900.6072497,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.001690858836725262, -0.761270003068649, 2.1817679883863903, 0.17720554199944605, -0.0008297791869935622, 0.0013822227062787462, 0.001393147267907402, -0.09919611198382938, -0.7733464243713293, 2.304862980558921, 0.03371644852542044, -0.004457702051267276, 0.001313011545166276, 0.0044674426301583026, -0.0010562442206554223, -0.7624483938862223, 2.4536765372488762, -0.16160765264855748, -0.0009326321138525273, -0.005043178672064386, 0.00131475541268955, 0.09434184581186944, -0.7719752226736789, 2.3042516115118143, 0.03695031435598395, 0.005036725507440387, 0.0013398267369755246, 0.0008603669604143604","-0.0015912718207460876,-0.7399361410223089,2.120887272009638,0.1896849268220806,0.0,0.0,0.0,-0.20035245493517334,-0.7634894254957154,2.2952759499609194,0.038849533344206044,0.0,0.0,0.0,0.0024003186442883104,-0.7437267675520941,2.4889392074819705,-0.17457638212046644,0.0,0.0,0.0,0.19960725484631991,-0.7633065638010843,2.2918409769999575,0.04210164461053667,0.0,0.0,0.0"
1721902900.6092522,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.001779619077826311, -0.7791256468875698, 2.2326673447533736, 0.16419516880891738, -0.0007806357244497519, 0.005323760436852787, 0.0013065588906053804, -0.0609233190791727, -0.7769428744218958, 2.315051734177443, 0.027817855042176376, -0.00468438758934564, 0.0008735040283047724, 0.004599434517052359, -0.0008853543840734446, -0.7726468810245128, 2.4182611021439673, -0.13880237281102392, -0.0008487883181258482, -0.006009455152947929, 0.0018611039840594756, 0.05538503026161479, -0.7760896313102545, 2.3149005654842316, 0.0313466805870144, 0.005501884966758297, 0.0008287039876435642, 0.0007594867493141422","-0.0015912718207460876,-0.7399361410223089,2.120887272009638,0.1896849268220806,0.0,0.0,0.0,-0.20035245493517334,-0.7634894254957154,2.2952759499609194,0.038849533344206044,0.0,0.0,0.0,0.0024003186442883104,-0.7437267675520941,2.4889392074819705,-0.17457638212046644,0.0,0.0,0.0,0.19960725484631991,-0.7633065638010843,2.2918409769999575,0.04210164461053667,0.0,0.0,0.0"
1721902900.63405,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0016616564732130357, -0.7608723484784026, 2.1785385334386884, 0.17731803016143566, -0.0008096307273657288, 0.0015914741513043396, 0.001394716079989422, -0.10252542707121215, -0.7731242565153176, 2.304183635891823, 0.03372390226017696, -0.00445459738550813, 0.0013633864737352397, 0.004459812734634028, -0.0010739403547033177, -0.7605537381769834, 2.4559284036411952, -0.16449733545826994, -0.0011358358436135418, -0.005471695599290172, 0.0013016362203508436, 0.09777183389498934, -0.7717584803906918, 2.3035417638346782, 0.03696871800014101, 0.005035331856244163, 0.0013690684765208516, 0.0008695177743254234","-0.0016069913951924572,-0.7394534559317708,2.1185243617174714,0.19156515202370938,0.0,0.0,0.0,-0.20267768781953735,-0.7634677299546824,2.2948544138289417,0.03924937393515071,0.0,0.0,0.0,0.0024362667593641075,-0.7431008385475212,2.490948886801664,-0.17721199044473268,0.0,0.0,0.0,0.20191535971809463,-0.7632809508163294,2.2913795673343382,0.04253744129140147,0.0,0.0,0.0"
1721902900.6610293,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0016371366385889985, -0.7603527031859656, 2.1752395744450332, 0.17740837304178303, -0.0007819707208653881, 0.0017850173838755978, 0.0013920662208288803, -0.10583042317495917, -0.7728976068009628, 2.3034985366810616, 0.03372703231055141, -0.004449223308603756, 0.0014134078480276813, 0.00445192433400976, -0.0009512201393553354, -0.7593164751214729, 2.457866955347818, -0.16448644128418088, -0.001226284629173513, -0.007795003803789058, 0.001261474410988228, 0.10118662596530559, -0.7715865130537063, 2.302845674684324, 0.03698897719865801, 0.0050336122172529585, 0.0013864341501541588, 0.0008771116639660903","-0.0016226481444982757,-0.738966777175887,2.116159336644164,0.19344349834113306,0.0,0.0,0.0,-0.2050008066894453,-0.7634455584350888,2.2944277674074374,0.03965384883706147,0.0,0.0,0.0,0.002472433777361415,-0.742463928124655,2.492956080159641,-0.1798560942255758,0.0,0.0,0.0,0.20422118076621418,-0.763254804782779,2.290913082122096,0.04297778047009304,0.0,0.0,0.0"
1721902900.6898394,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0016249121994276194, -0.7597612258620519, 2.1719295526920597, 0.1774780185131597, -0.0007454696892432722, 0.0019669406519531307, 0.0013864558021943196, -0.10911723825290842, -0.7726753756342433, 2.3028154816408595, 0.03373215469205082, -0.004442573323005128, 0.001462585415253237, 0.004444143003276224, -0.0009608792741557792, -0.758322325342089, 2.459588289486579, -0.16451319272667497, -0.0012137445258346702, -0.007949444959731267, 0.0012639710119852765, 0.10455200555582245, -0.7715071081984268, 2.3021911791579157, 0.037013331547828265, 0.005026055215730629, 0.001444901755018435, 0.0008889772640321425","-0.0016226481444982757,-0.738966777175887,2.116159336644164,0.19344349834113306,0.0,0.0,0.0,-0.2050008066894453,-0.7634455584350888,2.2944277674074374,0.03965384883706147,0.0,0.0,0.0,0.002472433777361415,-0.742463928124655,2.492956080159641,-0.1798560942255758,0.0,0.0,0.0,0.2065246968960811,-0.7632281181809628,2.290441525985551,0.043422650004821595,0.0,0.0,0.0"
1721902900.7079854,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.001779619077826311, -0.7791256468875698, 2.2326673447533736, 0.16419516880891738, -0.0007806357244497519, 0.005323760436852787, 0.0013065588906053804, -0.0609233190791727, -0.7769428744218958, 2.315051734177443, 0.027817855042176376, -0.00468438758934564, 0.0008735040283047724, 0.004599434517052359, -0.0008853543840734446, -0.7726468810245128, 2.4182611021439673, -0.13880237281102392, -0.0008487883181258482, -0.006009455152947929, 0.0018611039840594756, 0.05538503026161479, -0.7760896313102545, 2.3149005654842316, 0.0313466805870144, 0.005501884966758297, 0.0008287039876435642, 0.0007594867493141422","-0.0016382424445369563,-0.7384761205075032,2.113792192698004,0.19531998561890918,0.0,0.0,0.0,-0.20732178938579754,-0.7634229038281879,2.29399601499187,0.04006294664572785,0.0,0.0,0.0,0.002508821703776648,-0.7418159518743965,2.4949607758925,-0.18250876620869327,0.0,0.0,0.0,0.2065246968960811,-0.7632281181809628,2.290441525985551,0.043422650004821595,0.0,0.0,0.0"
1721902900.716887,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0016089508505805483, -0.7597444890557972, 2.1675541259002156, 0.18550457064846615, -0.0006634380437517962, -0.005171737027212409, 0.0013989628809421006, -0.11252810815625125, -0.7725560145087504, 2.302102457666889, 0.03399683430291578, -0.004424197842843647, 0.0014709845133502597, 0.0044358730262139545, -0.0009721186134994397, -0.755815086962583, 2.462385595604836, -0.17664311675043542, -0.001210906745629181, 0.0035015510290241636, 0.0012676830464339872, 0.10804910607231388, -0.7715737251771406, 2.3014531337668664, 0.03743138321741579, 0.005009023915520494, 0.0014384843759387422, 0.0009001940544353104","-0.0016382424445369563,-0.7384761205075032,2.113792192698004,0.19531998561890918,0.0,0.0,0.0,-0.20732178938579754,-0.7634229038281879,2.29399601499187,0.04006294664572785,0.0,0.0,0.0,0.002508821703776648,-0.7418159518743965,2.4949607758925,-0.18250876620869327,0.0,0.0,0.0,0.2065246968960811,-0.7632281181809628,2.290441525985551,0.043422650004821595,0.0,0.0,0.0"
1721902900.7445834,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0015929045546343445, -0.759617797372429, 2.1642183292071735, 0.18553221195902836, -0.000628082296047161, -0.0029819843263183543, 0.0013747777510184633, -0.11607277929507198, -0.7724877423225252, 2.3013508107173095, 0.03434827759901182, -0.0044162645158580816, 0.0015336005980239875, 0.0044272060053742734, -0.0009762333633593911, -0.7545948692677573, 2.4643345354607487, -0.17665277586836048, -0.001205079414347665, 0.0017849794203952385, 0.0012710944647196243, 0.11168518538604388, -0.7716406290677034, 2.3006901721974096, 0.03790906294566199, 0.005003116658277129, 0.00150313426437787, 0.0009139674577749446","-0.0016537746681895475,-0.7379815015125162,2.1114229257289248,0.1971946335930017,0.0,0.0,0.0,-0.20964061388228564,-0.763399758969352,2.293559160920625,0.04047665585813709,0.0,0.0,0.0,0.002545432568678108,-0.7411568245677815,2.4969629621554814,-0.18517007977829003,0.0,0.0,0.0,0.2088258871530904,-0.7632008834433501,2.2899649035872724,0.04387203766548753,0.0,0.0,0.0"
1721902900.7753718,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0015696184833133842, -0.7597332436043862, 2.1606356056798077, 0.18790913916651597, -0.0006148395409981688, -0.002740482746279582, 0.0013832126698885006, -0.1196365384351008, -0.7725448838911699, 2.300599996928689, 0.034821617166126195, -0.00442056229379606, 0.0015792365294595712, 0.004418469882077503, -0.000984984768478192, -0.753076198673571, 2.466458843661254, -0.17856270938568208, -0.0012058068164204627, 0.001767223021064801, 0.0012775340740436292, 0.11534008907649529, -0.7717039512554047, 2.299906473243224, 0.0384485307907374, 0.005007760318897603, 0.0015612236114233013, 0.0009290551796379276","-0.001669245185374452,-0.7374829356111351,2.1090515315284937,0.1990674618920516,0.0,0.0,0.0,-0.21195725828637943,-0.76337611663906,2.293117209574676,0.040894964873794404,0.0,0.0,0.0,0.0025822684270834424,-0.740486460148526,2.498962626920392,-0.18784010896245595,0.0,0.0,0.0,0.21112473072346255,-0.7631730929553585,2.289483219629723,0.04432593113504568,0.0,0.0,0.0"
1721902900.8082705,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.001779619077826311, -0.7791256468875698, 2.2326673447533736, 0.16419516880891738, -0.0007806357244497519, 0.005323760436852787, 0.0013065588906053804, -0.0609233190791727, -0.7769428744218958, 2.315051734177443, 0.027817855042176376, -0.00468438758934564, 0.0008735040283047724, 0.004599434517052359, -0.0008853543840734446, -0.7726468810245128, 2.4182611021439673, -0.13880237281102392, -0.0008487883181258482, -0.006009455152947929, 0.0018611039840594756, 0.05538503026161479, -0.7760896313102545, 2.3149005654842316, 0.0313466805870144, 0.005501884966758297, 0.0008287039876435642, 0.0007594867493141422","-0.0016846543630767916,-0.7369804380591221,2.1066780058298855,0.20093849003864683,0.0,0.0,0.0,-0.21427170084029476,-0.7633519695638907,2.292670165377249,0.0413178619960517,0.0,0.0,0.0,0.0026193313593440935,-0.739804771725537,2.5009597579734977,-0.19051892843855045,0.0,0.0,0.0,0.21342120693505712,-0.7631447390563671,2.288996478854907,0.04478431801087046,0.0,0.0,0.0"
1721902900.8129454,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.001551583645032828, -0.7598039443423117, 2.1569684442768846, 0.19055396482559317, -0.0006080130675547579, -0.002596196568586784, 0.0013715375106437833, -0.1232041340850536, -0.7725927963227424, 2.299839285668913, 0.035305208330760784, -0.004431560278058022, 0.001602096274220699, 0.004409748890937593, -0.0009922606610635043, -0.7517072528137199, 2.468567321994893, -0.17970094354575572, -0.001216373252416858, 0.0010171002022145714, 0.0012781531046437422, 0.11898265822908538, -0.7717556328303639, 2.299114335687751, 0.03897189913432264, 0.005018036403257042, 0.0015905094208479298, 0.0009421058425438389","-0.0016846543630767916,-0.7369804380591221,2.1066780058298855,0.20093849003864683,0.0,0.0,0.0,-0.21427170084029476,-0.7633519695638907,2.292670165377249,0.0413178619960517,0.0,0.0,0.0,0.0026193313593440935,-0.739804771725537,2.5009597579734977,-0.19051892843855045,0.0,0.0,0.0,0.21342120693505712,-0.7631447390563671,2.288996478854907,0.04478431801087046,0.0,0.0,0.0"
1721902900.8392084,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0015342652764021025, -0.7597557638728611, 2.1534809931350125, 0.19204484159970736, -0.0005989672378232669, -0.0012647752201235818, 0.0013592737008769618, -0.126753355619325, -0.7726492494621979, 2.2991101360206425, 0.03569067588813901, -0.004443025494063058, 0.0016501043761607548, 0.004401425085832855, -0.0010028571371032413, -0.7506466935082869, 2.4708238591847014, -0.18119580143338432, -0.0012744732317973018, 0.0002454016647339685, 0.0012530439269839988, 0.12258505706938294, -0.7718069812106991, 2.298342897593944, 0.039396654090322336, 0.005029155378205807, 0.0016172009738060211, 0.0009548501865852543","-0.001700002565377423,-0.7364740239490215,2.1043023443078566,0.20280773745057523,0.0,0.0,0.0,-0.21658391992194148,-0.7633273104175182,2.292218032793487,0.041745335433441166,0.0,0.0,0.0,0.0026566234715368698,-0.7391116715653915,2.5029543429133896,-0.19320661353858792,0.0,0.0,0.0,0.21571529525816624,-0.7631158140407295,2.2885046860440097,0.04524718580612985,0.0,0.0,0.0"
1721902900.8792882,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0015195795990212702, -0.7594877310763994, 2.149999775399996, 0.1935102471625152, -0.0005949675547807232, -0.00032493458431304134, 0.00135119721233945, -0.13026002424578387, -0.7726941740343563, 2.298385565582878, 0.035984113800622275, -0.004455097814550335, 0.0016618095631812935, 0.004392538679654834, -0.0010132032454892581, -0.7499534207534442, 2.4730681807366004, -0.18193491890284008, -0.00130490682364659, -0.0009619247533985131, 0.0012443205633045906, 0.1261234818597501, -0.771860620670286, 2.2976044267315814, 0.039683386385678254, 0.005037747315106422, 0.0016462740681522092, 0.000967645745888035","-0.001730517485747364,-0.7354495056159014,2.099544596200273,0.20654096722503823,0.0,0.0,0.0,-0.22120160186408977,-0.7632764263473317,2.2912985205350545,0.04261396362168757,0.0,0.0,0.0,0.002731903791053466,-0.737690880842928,2.50693582389651,-0.19860888524417186,0.0,0.0,0.0,0.2202962268368825,-0.7630562196178899,2.2875059636324666,0.04618631379483329,0.0,0.0,0.0"
1721902900.9066722,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0015079819990369003, -0.7589449997194393, 2.146582640040407, 0.19451277911208464, -0.0005941633157631188, 0.0005319213520929011, 0.001341823459834579, -0.13369964050721173, -0.7727337517686834, 2.297786668329122, 0.036024856988696285, -0.004462442505796638, 0.0017064893687601668, 0.004385001282358303, -0.0010205727318135516, -0.7495413456283622, 2.4752947682352158, -0.1825350694140191, -0.0013039574749145189, -0.0016374117596216209, 0.0012431382140460912, 0.12958466219052855, -0.7719019847402402, 2.2970007782408306, 0.039732238917958185, 0.0050456532618179395, 0.0016876732294850427, 0.0009829301617472197","-0.0017456849177134276,-0.7349314307727127,2.0971625006718226,0.20840498791030004,0.0,0.0,0.0,-0.22350702216713883,-0.7632501865153447,2.2908311499971648,0.04305509432759003,0.0,0.0,0.0,0.002769896342784855,-0.7369630105339793,2.5089226941789304,-0.2013236258355411,0.0,0.0,0.0,0.22258302975210165,-0.7630255345834043,2.2869990437868553,0.046662548605958865,0.0,0.0,0.0"
