time,B2C_joint_pub,B2C_reference_position,B2C_feedback_position,B2C_position_error,B2C_reference_velocity,B2C_feedback_velocity,B2C_velocity_error,B2C_torque,C2F_joint_pub,C2F_reference_position,C2F_feedback_position,C2F_position_error,C2F_reference_velocity,C2F_feedback_velocity,C2F_velocity_error,C2F_torque,F2T_joint_pub,F2T_reference_position,F2T_feedback_position,F2T_position_error,F2T_reference_velocity,F2T_feedback_velocity,F2T_velocity_error,F2T_torque,T2E_joint_pub,T2E_reference_position,T2E_feedback_position,T2E_position_error,T2E_reference_velocity,T2E_feedback_velocity,T2E_velocity_error,T2E_torque,wristH_joint_pub,wristH_reference_position,wristH_feedback_position,wristH_position_error,wristH_reference_velocity,wristH_feedback_velocity,wristH_velocity_error,wristH_torque,wristV_joint_pub,wristV_reference_position,wristV_feedback_position,wristV_position_error,wristV_reference_velocity,wristV_feedback_velocity,wristV_velocity_error,wristV_torque,driving_joint_pub,driving_reference_position,driving_feedback_position,driving_position_error,driving_reference_velocity,driving_feedback_velocity,driving_velocity_error,driving_torque,
86.1007,-0.093617,-0.0152922,-0.0152922,0,0.00782342,0.00782342,0,7.82342e-05,-0.226251,-0.918323,-0.918323,0,-3.07352,-3.07352,0,-0.0307352,1.9604,2.25735,2.25735,0,0.979571,0.979571,0,0.00979571,-0.163356,0.0709442,0.0709442,0,0.0179307,0.0179307,0,0.000179307,0,0.000476108,0.000476108,0,0.0032302,0.0032302,0,3.2302e-05,0,0.106947,0.106947,0,2.12644,2.12644,0,0.0212644,0,0.0062579,0.0062579,0,-0.0066838,-0.0066838,0,-6.6838e-05,
87.1987,-0.0990674,-0.0160432,-0.0160432,0,-0.0846038,-0.0846038,0,-0.000846038,-0.22666,-0.948274,-0.948274,0,-3.04157,-3.04157,0,-0.0304157,1.95835,2.26595,2.26595,0,0.733509,0.733509,0,0.00733509,-0.160888,0.070503,0.070503,0,-0.072701,-0.072701,0,-0.00072701,0,-0.000493372,-0.000493372,0,0.0043363,0.0043363,0,4.3363e-05,0,0.128292,0.128292,0,2.66428,2.66428,0,0.0266428,0,0.0061229,0.0061229,0,0.0057375,0.0057375,0,5.7375e-05,
88.2982,-0.104397,-0.0160505,-0.0160505,0,0.00647618,0.00647618,0,6.47618e-05,-0.22706,-0.981354,-0.981354,0,-3.31106,-3.31106,0,-0.0331106,1.95629,2.2748,2.2748,0,0.877993,0.877993,0,0.00877993,-0.158435,0.0722763,0.0722763,0,0.113441,0.113441,0,0.00113441,0,-0.000278441,-0.000278441,0,-0.00315435,-0.00315435,0,-3.15435e-05,0,0.151485,0.151485,0,2.30334,2.30334,0,0.0230334,0,0.00612166,0.00612166,0,-0.00439168,-0.00439168,0,-4.39168e-05,
89.518,-0.110314,-0.0160176,-0.0160176,0,0.00281049,0.00281049,0,2.81049e-05,-0.227504,-1.01796,-1.01796,0,-3.34476,-3.34476,0,-0.0334476,1.95397,2.28391,2.28391,0,0.796414,0.796414,0,0.00796414,-0.155667,0.073752,0.073752,0,0.154662,0.154662,0,0.00154662,0,-0.000304763,-0.000304763,0,-0.00466089,-0.00466089,0,-4.66089e-05,0,0.177652,0.177652,0,2.43023,2.43023,0,0.0243023,0,0.00611795,0.00611795,0,0.0022984,0.0022984,0,2.2984e-05,
90.6118,-0.115575,-0.0159841,-0.0159841,0,0.00308488,0.00308488,0,3.08488e-05,-0.174609,-1.05168,-1.05168,0,-3.40636,-3.40636,0,-0.0340636,1.90936,2.29161,2.29161,0,0.750435,0.750435,0,0.00750435,-0.163952,0.0756127,0.0756127,0,0.211831,0.211831,0,0.00211831,0,-0.000301185,-0.000301185,0,-0.00139763,-0.00139763,0,-1.39763e-05,0,0.20237,0.20237,0,2.51022,2.51022,0,0.0251022,0,0.00614136,0.00614136,0,0.000689258,0.000689258,0,6.89258e-06,
91.7078,-0.121159,-0.0167727,-0.0167727,0,-0.00463104,-0.00463104,0,-4.63104e-05,-0.175086,-1.08398,-1.08398,0,-3.52529,-3.52529,0,-0.0352529,1.90694,2.29735,2.29735,0,0.659244,0.659244,0,0.00659244,-0.161052,0.0776242,0.0776242,0,0.558291,0.558291,0,0.00558291,0,-0.000779749,-0.000779749,0,0.000751983,0.000751983,0,7.51983e-06,0,0.227484,0.227484,0,2.28365,2.28365,0,0.0228365,0,0.00605989,0.00605989,0,-0.0005961,-0.0005961,0,-5.961e-06,
92.8203,-0.126622,-0.0167029,-0.0167029,0,0.00470122,0.00470122,0,4.70122e-05,-0.175537,-1.1189,-1.1189,0,-3.46074,-3.46074,0,-0.0346074,1.90459,2.30355,2.30355,0,0.537322,0.537322,0,0.00537322,-0.158255,0.0802953,0.0802953,0,0.203404,0.203404,0,0.00203404,0,-0.000794596,-0.000794596,0,-0.000880406,-0.000880406,0,-8.80406e-06,0,0.253398,0.253398,0,2.84525,2.84525,0,0.0284525,0,0.00602154,0.00602154,0,0.00322127,0.00322127,0,3.22127e-05,
93.8769,-0.131882,-0.0167032,-0.0167032,0,-0.00351763,-0.00351763,0,-3.51763e-05,-0.175987,-1.15423,-1.15423,0,-3.5716,-3.5716,0,-0.035716,1.90221,2.3088,2.3088,0,0.518629,0.518629,0,0.00518629,-0.155423,0.083647,0.083647,0,0.448602,0.448602,0,0.00448602,0,-0.000803283,-0.000803283,0,-0.00161838,-0.00161838,0,-1.61838e-05,0,0.280381,0.280381,0,2.58735,2.58735,0,0.0258735,0,0.0060255,0.0060255,0,-0.000838967,-0.000838967,0,-8.38967e-06,
95.0855,-0.137488,-0.0173915,-0.0173915,0,-0.0516177,-0.0516177,0,-0.000516177,-0.176456,-1.18875,-1.18875,0,-3.54673,-3.54673,0,-0.0354673,1.89966,2.31319,2.31319,0,0.411151,0.411151,0,0.00411151,-0.152408,0.0841613,0.0841613,0,0.269913,0.269913,0,0.00269913,0,-0.000813036,-0.000813036,0,0.0144158,0.0144158,0,0.000144158,0,0.309744,0.309744,0,2.92977,2.92977,0,0.0292977,0,0.00590835,0.00590835,0,0.000642479,0.000642479,0,6.42479e-06,
96.3228,-0.143093,-0.0180316,-0.0180316,0,-0.498931,-0.498931,0,-0.00498931,-0.176911,-1.22348,-1.22348,0,-2.82171,-2.82171,0,-0.0282171,1.89714,2.3159,2.3159,0,1.29522,1.29522,0,0.0129522,-0.149429,0.0865866,0.0865866,0,-1.32759,-1.32759,0,-0.0132759,0,-0.000794901,-0.000794901,0,0.00939314,0.00939314,0,9.39314e-05,0,0.339573,0.339573,0,1.42412,1.42412,0,0.0142412,0,0.00592791,0.00592791,0,-0.0185785,-0.0185785,0,-0.000185785,
97.4092,-0.148171,-0.0187048,-0.0187048,0,-0.0387477,-0.0387477,0,-0.000387477,-0.177307,-1.25898,-1.25898,0,-3.69411,-3.69411,0,-0.0369411,1.89489,2.31661,2.31661,0,0.237799,0.237799,0,0.00237799,-0.146788,0.0900294,0.0900294,0,0.554261,0.554261,0,0.00554261,0,-0.000662612,-0.000662612,0,-0.000705341,-0.000705341,0,-7.05341e-06,0,0.370843,0.370843,0,2.74814,2.74814,0,0.0274814,0,0.0057954,0.0057954,0,-0.000604384,-0.000604384,0,-6.04384e-06,
