time,B2C_joint_pub,B2C_reference_position,B2C_feedback_position,B2C_position_error,B2C_reference_velocity,B2C_feedback_velocity,B2C_velocity_error,B2C_torque,C2F_joint_pub,C2F_reference_position,C2F_feedback_position,C2F_position_error,C2F_reference_velocity,C2F_feedback_velocity,C2F_velocity_error,C2F_torque,F2T_joint_pub,F2T_reference_position,F2T_feedback_position,F2T_position_error,F2T_reference_velocity,F2T_feedback_velocity,F2T_velocity_error,F2T_torque,T2E_joint_pub,T2E_reference_position,T2E_feedback_position,T2E_position_error,T2E_reference_velocity,T2E_feedback_velocity,T2E_velocity_error,T2E_torque,wristH_joint_pub,wristH_reference_position,wristH_feedback_position,wristH_position_error,wristH_reference_velocity,wristH_feedback_velocity,wristH_velocity_error,wristH_torque,wristV_joint_pub,wristV_reference_position,wristV_feedback_position,wristV_position_error,wristV_reference_velocity,wristV_feedback_velocity,wristV_velocity_error,wristV_torque,driving_joint_pub,driving_reference_position,driving_feedback_position,driving_position_error,driving_reference_velocity,driving_feedback_velocity,driving_velocity_error,driving_torque,
15.2836,0,-8.39575e-05,-8.39575e-05,0,-0.00380669,-0.00380669,0,-3.80669e-05,-1.55212,-0.0372555,-0.0372555,0,1.05932,1.05932,0,0.0105932,2.59977,1.62668,1.62668,0,-0.392057,-0.392057,0,-0.00392057,-0.730316,-0.223501,-0.223501,0,-0.0279383,-0.0279383,0,-0.000279383,0,-0.030622,-0.030622,0,-0.0053396,-0.0053396,0,-5.3396e-05,0,0.213816,0.213816,0,-0.774072,-0.774072,0,-0.00774072,0,0.00289085,0.00289085,0,0.000417338,0.000417338,0,4.17338e-06,
16.2626,0,0.000352556,0.000352556,0,0.0353762,0.0353762,0,0.000353762,-1.81085,-0.0311703,-0.0311703,0,0.414969,0.414969,0,0.00414969,2.7001,1.62533,1.62533,0,-0.0110459,-0.0110459,0,-0.000110459,-0.413253,-0.224379,-0.224379,0,-0.0100858,-0.0100858,0,-0.000100858,0,-0.0306271,-0.0306271,0,-0.00278587,-0.00278587,0,-2.78587e-05,0,0.212518,0.212518,0,0.0107409,0.0107409,0,0.000107409,0,0.0029001,0.0029001,0,0.000111679,0.000111679,0,1.11679e-06,
17.2742,0,0.000824243,0.000824243,0,0.0586722,0.0586722,0,0.000586722,-1.93983,-0.0298659,-0.0298659,0,0.0384181,0.0384181,0,0.000384181,2.73678,1.62546,1.62546,0,-0.0269306,-0.0269306,0,-0.000269306,-0.257482,-0.22513,-0.22513,0,-0.0524808,-0.0524808,0,-0.000524808,0,-0.0306443,-0.0306443,0,-0.00820407,-0.00820407,0,-8.20407e-05,0,0.212212,0.212212,0,0.0370457,0.0370457,0,0.000370457,0,0.00291158,0.00291158,0,0.000629888,0.000629888,0,6.29888e-06,
18.3835,0,0.00109789,0.00109789,0,0.0218236,0.0218236,0,0.000218236,-1.93983,-0.0321745,-0.0321745,0,-0.265426,-0.265426,0,-0.00265426,2.73678,1.62751,1.62751,0,0.29004,0.29004,0,0.0029004,-0.257482,-0.225697,-0.225697,0,-0.0492193,-0.0492193,0,-0.000492193,0,-0.0307568,-0.0307568,0,-0.00737293,-0.00737293,0,-7.37293e-05,0,0.212472,0.212472,0,0.0135663,0.0135663,0,0.000135663,0,0.00296955,0.00296955,0,0.00218522,0.00218522,0,2.18522e-05,
19.3733,0,0.00113644,0.00113644,0,0.00341071,0.00341071,0,3.41071e-05,-1.93983,-0.0361922,-0.0361922,0,-0.530099,-0.530099,0,-0.00530099,2.73678,1.63179,1.63179,0,0.546733,0.546733,0,0.00546733,-0.257482,-0.226174,-0.226174,0,-0.0468515,-0.0468515,0,-0.000468515,0,-0.0308063,-0.0308063,0,-0.00401303,-0.00401303,0,-4.01303e-05,0,0.212581,0.212581,0,0.0100787,0.0100787,0,0.000100787,0,0.00298842,0.00298842,0,0.00178312,0.00178312,0,1.78312e-05,
20.4349,0,0.00118184,0.00118184,0,0.00664973,0.00664973,0,6.64973e-05,-1.93983,-0.0430968,-0.0430968,0,-0.815343,-0.815343,0,-0.00815343,2.73678,1.63872,1.63872,0,0.807573,0.807573,0,0.00807573,-0.257482,-0.226636,-0.226636,0,-0.0456954,-0.0456954,0,-0.000456954,0,-0.0308467,-0.0308467,0,-0.00411004,-0.00411004,0,-4.11004e-05,0,0.212682,0.212682,0,0.0100664,0.0100664,0,0.000100664,0,0.00300247,0.00300247,0,0.00133273,0.00133273,0,1.33273e-05,
21.5378,0,0.00125318,0.00125318,0,0.00649739,0.00649739,0,6.49739e-05,-1.93983,-0.0537403,-0.0537403,0,-1.09106,-1.09106,0,-0.0109106,2.73678,1.64917,1.64917,0,1.06723,1.06723,0,0.0106723,-0.257482,-0.227128,-0.227128,0,-0.0437752,-0.0437752,0,-0.000437752,0,-0.0308884,-0.0308884,0,-0.00345521,-0.00345521,0,-3.45521e-05,0,0.212806,0.212806,0,0.0120565,0.0120565,0,0.000120565,0,0.0029898,0.0029898,0,-0.00284497,-0.00284497,0,-2.84497e-05,
22.5397,0,0.00131181,0.00131181,0,0.00521831,0.00521831,0,5.21831e-05,-1.73389,-0.0659536,-0.0659536,0,-1.32631,-1.32631,0,-0.0132631,2.4098,1.66106,1.66106,0,1.28574,1.28574,0,0.0128574,0.783822,-0.227556,-0.227556,0,-0.0420908,-0.0420908,0,-0.000420908,0,-0.0309149,-0.0309149,0,-0.00224457,-0.00224457,0,-2.24457e-05,0,0.212905,0.212905,0,0.010351,0.010351,0,0.00010351,0,0.00295381,0.00295381,0,-0.00394827,-0.00394827,0,-3.94827e-05,
23.6254,0,0.00136737,0.00136737,0,0.00623765,0.00623765,0,6.23765e-05,-1.56508,-0.0804582,-0.0804582,0,-1.54979,-1.54979,0,-0.0154979,2.27728,1.67504,1.67504,0,1.48712,1.48712,0,0.0148712,0.873976,-0.227968,-0.227968,0,-0.0404142,-0.0404142,0,-0.000404142,0,-0.0309538,-0.0309538,0,-0.00316122,-0.00316122,0,-3.16122e-05,0,0.213015,0.213015,0,0.0116471,0.0116471,0,0.000116471,0,0.00293755,0.00293755,0,-0.00224112,-0.00224112,0,-2.24112e-05,
24.81,0,0.00144994,0.00144994,0,0.00947717,0.00947717,0,9.47717e-05,-1.56752,-0.0988963,-0.0988963,0,-1.77918,-1.77918,0,-0.0177918,2.27936,1.69261,1.69261,0,1.68631,1.68631,0,0.0168631,0.872423,-0.2284,-0.2284,0,-0.038247,-0.038247,0,-0.00038247,0,-0.031006,-0.031006,0,-0.00392693,-0.00392693,0,-3.92693e-05,0,0.213152,0.213152,0,0.0136351,0.0136351,0,0.000136351,0,0.00295828,0.00295828,0,0.00159134,0.00159134,0,1.59134e-05,
25.8497,0,0.00153012,0.00153012,0,-0.000598066,-0.000598066,0,-5.98066e-06,-1.56956,-0.117732,-0.117732,0,-1.98282,-1.98282,0,-0.0198282,2.28109,1.71039,1.71039,0,1.86156,1.86156,0,0.0186156,0.871133,-0.228764,-0.228764,0,-0.0334911,-0.0334911,0,-0.000334911,0,-0.0310574,-0.0310574,0,-0.00402301,-0.00402301,0,-4.02301e-05,0,0.213282,0.213282,0,0.0139993,0.0139993,0,0.000139993,0,0.00297439,0.00297439,0,0.00143816,0.00143816,0,1.43816e-05,
26.969,0,0.00145618,0.00145618,0,-0.011412,-0.011412,0,-0.00011412,-1.57181,-0.141303,-0.141303,0,-2.29028,-2.29028,0,-0.0229028,2.28299,1.73222,1.73222,0,2.09241,2.09241,0,0.0209241,0.869717,-0.228947,-0.228947,0,-0.000255162,-0.000255162,0,-2.55162e-06,0,-0.0310993,-0.0310993,0,-0.00312854,-0.00312854,0,-3.12854e-05,0,0.213567,0.213567,0,0.0466259,0.0466259,0,0.000466259,0,0.00300566,0.00300566,0,0.000843594,0.000843594,0,8.43594e-06,
27.9698,0,0.00144909,0.00144909,0,0.00398802,0.00398802,0,3.98802e-05,-1.57386,-0.165559,-0.165559,0,-2.51457,-2.51457,0,-0.0251457,2.28472,1.75412,1.75412,0,2.24506,2.24506,0,0.0224506,0.868435,-0.228717,-0.228717,0,0.0307359,0.0307359,0,0.000307359,0,-0.0311137,-0.0311137,0,-0.00129576,-0.00129576,0,-1.29576e-05,0,0.214077,0.214077,0,0.056264,0.056264,0,0.00056264,0,0.0030139,0.0030139,0,0.000152675,0.000152675,0,1.52675e-06,
28.977,0,0.00152364,0.00152364,0,0.00847571,0.00847571,0,8.47571e-05,-1.57591,-0.192154,-0.192154,0,-2.75763,-2.75763,0,-0.0275763,2.28644,1.77758,1.77758,0,2.414,2.414,0,0.02414,0.867155,-0.228328,-0.228328,0,0.0462119,0.0462119,0,0.000462119,0,-0.0311094,-0.0311094,0,0.000564044,0.000564044,0,5.64044e-06,0,0.214725,0.214725,0,0.0587819,0.0587819,0,0.000587819,0,0.00301513,0.00301513,0,-0.000742466,-0.000742466,0,-7.42466e-06,
30.0352,0,0.00270358,0.00270358,0,0.0343906,0.0343906,0,0.000343906,-1.57816,-0.228419,-0.228419,0,-4.60355,-4.60355,0,-0.0460355,2.28834,1.80499,1.80499,0,3.64777,3.64777,0,0.0364777,0.865752,-0.191125,-0.191125,0,2.23036,2.23036,0,0.0223036,0,-0.0106709,-0.0106709,0,2.6356,2.6356,0,0.026356,0,0.18293,0.18293,0,0.551579,0.551579,0,0.00551579,0,0.0153187,0.0153187,0,0.00208767,0.00208767,0,2.08767e-05,
31.0555,0,0.00154636,0.00154636,0,-0.249716,-0.249716,0,-0.00249716,-1.58022,-0.270821,-0.270821,0,-3.89778,-3.89778,0,-0.0389778,2.29006,1.83965,1.83965,0,3.78399,3.78399,0,0.0378399,0.86448,-0.145795,-0.145795,0,0.117701,0.117701,0,0.00117701,0,0.00295777,0.00295777,0,0.576416,0.576416,0,0.00576416,0,0.140403,0.140403,0,0.0274184,0.0274184,0,0.000274184,0,0.0164007,0.0164007,0,-0.00372574,-0.00372574,0,-3.72574e-05,
32.1548,0,0.00130231,0.00130231,0,0.0184555,0.0184555,0,0.000184555,-1.58248,-0.30803,-0.30803,0,-3.065,-3.065,0,-0.03065,2.29195,1.8742,1.8742,0,2.76581,2.76581,0,0.0276581,0.863085,-0.145554,-0.145554,0,0.0182632,0.0182632,0,0.000182632,0,0.00299637,0.00299637,0,-0.000481633,-0.000481633,0,-4.81633e-06,0,0.140506,0.140506,0,0.00958603,0.00958603,0,9.58603e-05,0,0.0163892,0.0163892,0,-0.000531963,-0.000531963,0,-5.31963e-06,
33.2356,0,0,0.000781043,-0.000781043,0,0.00437755,-0.00437755,-0.234313,-1.58474,-1.58454,-0.362275,-1.22226,0,-5.26447,5.26447,-611.132,2.29385,2.29367,1.91346,0.380218,0,4.11155,-4.11155,152.087,0.861694,0.86182,-0.108512,0.970332,0,1.12839,-1.12839,291.1,0,0,0.00235426,-0.00235426,0,-0.00073426,0.00073426,-0.706278,0,0,0.115662,-0.115662,0,0.444696,-0.444696,-57.831,0,0,0.0161098,-0.0161098,0,-0.000531629,0.000531629,-0.161098,
34.2884,0,0.00025328,0.00025328,0,0.00210924,0.00210924,0,2.10924e-05,-1.58493,-0.413272,-0.413272,0,-4.43768,-4.43768,0,-0.0443768,2.294,1.95203,1.95203,0,3.71531,3.71531,0,0.0371531,0.861579,-0.0674614,-0.0674614,0,0.0229528,0.0229528,0,0.000229528,0,0.0020069,0.0020069,0,0.00130033,0.00130033,0,1.30033e-05,0,0.0723211,0.0723211,0,0.015746,0.015746,0,0.00015746,0,0.0160978,0.0160978,0,-0.000704159,-0.000704159,0,-7.04159e-06,
